No,PO,district,Win name,ycoord,xcoord,on_footpath,num_driver
2668,สขพ. 4,ลาดกระบัง,สยามอินเตอร์,13.758308,100.799727,0,5
2669,สขพ. 4,ลาดกระบัง,สามแยกดาต้า (C1 หน้าอาร์ทเสรีน่า),13.771292,100.783174,0,11
2670,สขพ. 4,ลาดกระบัง,เซเว่น -หน้าฮอนด้า,13.772356,100.799333,0,6
2671,สขพ. 4,ลาดกระบัง,เพิ่มสุขซอยกำนันเย็นอุทิศ,13.775639,100.794171,0,6
2672,สขพ. 4,ลาดกระบัง,แจ้งหิรัญ,13.757238,100.798883,0,4
2673,สขพ. 4,ลาดกระบัง,บัวทอง,13.761133,100.779209,0,8
2674,สขพ. 4,ลาดกระบัง,หอแดง,13.763484,100.776203,0,5
2675,สขพ. 4,ลาดกระบัง,ตลาดนัดนครฉลองกรุง,13.75948,100.800374,0,7
2676,สขพ. 4,ลาดกระบัง,นกน้อย,13.7657227,100.7319692,0,5
2677,สขพ. 4,ลาดกระบัง,หลังคาแดง,13.76937,100.729052,0,18
2678,สขพ. 4,ลาดกระบัง,เทวดา,13.769497,100.732259,0,18
2679,สขพ. 4,ลาดกระบัง,ตุ่ม-ต้อย,13.761555,100.730087,0,16
2680,สขพ. 4,ลาดกระบัง,ลูกป๊อก,13.774035,100.732362,0,27
2681,สขพ. 4,ลาดกระบัง,หมู่บ้านพาราไดซ์,13.770927,100.746394,0,1
2682,สขพ. 4,ลาดกระบัง,อินทรีย์แดง,13.764444,100.736975,0,5
2683,สขพ. 4,ลาดกระบัง,พ้วน 2,13.7624451,100.7281762,0,24
2684,สขพ. 4,ลาดกระบัง,เคหะทองคำ,13.771874,100.732629,0,3
2685,สขพ. 4,ลาดกระบัง,ต้อย,13.773215,100.736019,0,5
2686,สขพ. 4,ลาดกระบัง,พ้วน 1 โซน 10,13.760535,100.734536,0,2
2687,สขพ. 4,ลาดกระบัง,ตลาดเกรียงไกร,13.76252,100.728874,0,31
2688,สขพ. 4,ลาดกระบัง,เขียวโซน 5,13.764369,100.734242,0,15
2689,สขพ. 4,ลาดกระบัง,พูนสิน,13.767367,100.720792,0,60
2690,สขพ. 4,ลาดกระบัง,ตลาดสดร่มเกล้า 81,13.7675618,100.7324121,0,16
2691,สขพ. 4,ลาดกระบัง,ส.ทองเจือ,13.773321,100.73218,0,17
2692,สขพ. 4,ลาดกระบัง,ดวงพิทักษ์ โซน 9,13.762929,100.736883,0,4
2693,สขพ. 4,ลาดกระบัง,โซน 11,13.768517,100.736247,0,11
2694,สขพ. 4,ลาดกระบัง,น้ำเพชร,13.773495,100.73697,0,18
2695,สขพ. 4,ลาดกระบัง,ตลาดกลาง ซอย 83,13.767225,100.732472,0,19
2696,สขพ. 4,ลาดกระบัง,วัชระบุปผา เอื้ออาทรร่มเกล้า 2,13.761202,100.722494,0,19
2697,สขพ. 4,ลาดกระบัง,เบิกฟ้ามิวสิค,13.758931,100.726808,0,1
2698,สขพ. 4,ลาดกระบัง,กังวาล,13.75932,100.727955,0,9
2699,สขพ. 4,ลาดกระบัง,เอื้ออาทรเคหะร่มเกล้า,13.764323,100.725394,0,45
2700,สขพ. 4,ลาดกระบัง,บิ๊กซีเคหะร่มเกล้า,13.765313,100.724584,0,7
2701,สขพ. 4,ลาดกระบัง,เพอร์เฟค คาซ่า,13.768806,100.716734,0,5
2702,สขพ. 4,ลาดกระบัง,ซอยท่าเรือ,13.7753134,100.7465326,0,7
2703,สขพ. 4,ลาดกระบัง,หมู่บ้านนครินทร์,13.769485,100.746278,0,1
2704,สขพ. 4,คลองสามวา,โลตัสรามอินทรา 109,13.8358248,100.6972447,0,7
2705,สขพ. 4,คลองสามวา,ซอยพฤกษาวิลล์ 55/1,13.8455573,100.708708,0,1
2706,สขพ. 4,คลองสามวา,หมู่บ้านประภาทรัพย์ 4,13.837727,100.712396,0,17
2707,สขพ. 4,คลองสามวา,พีรญา,13.841155,100.700732,0,3
2708,สขพ. 4,คลองสามวา,สุเหร่าคลองหนึ่ง ซอย 7,13.841795,100.70436,0,22
2709,สขพ. 4,คลองสามวา,หมู่บ้านนันทิศา,13.850776,100.678998,0,8
2710,สขพ. 4,คลองสามวา,บุรีรมย์,13.858098,100.687375,0,7
2711,สขพ. 4,คลองสามวา,หมู่บ้านพนาสนธิ์ 4,13.856377,100.679172,0,3
2712,สขพ. 4,คลองสามวา,สี่แยกคลองสอง,13.859144,100.69342,0,10
2713,สขพ. 4,คลองสามวา,เลียบคลองสอง ซอย 12,13.8601158,100.7047749,0,1
2714,สขพ. 4,คลองสามวา,สี่แยกซาฟารีเวิลด์,13.8605721,100.7073245,0,10
2715,สขพ. 4,คลองสามวา,มโนรมย์ 4,13.860848,100.709672,0,19
2716,สขพ. 4,คลองสามวา,มโนรมย์ 2,13.861465,100.716617,0,11
2717,สขพ. 4,คลองสามวา,บิ๊กซีหทัยราษฎร์,13.8616919,100.7206995,0,2
2718,สขพ. 4,คลองสามวา,สามแยกหทัยราษฎร์,13.8619407,100.7222589,0,11
2719,สขพ. 4,คลองสามวา,เอื้ออาทรหทัยราษฎร์,13.8555951,100.7220492,0,15
2720,สขพ. 4,คลองสามวา,หมู่บ้านพูน,13.854257,100.675079,0,6
2721,สขพ. 4,คลองสามวา,ซอย 16 เลียบคลองกีบหมู,13.837815,100.710537,0,4
2722,สขพ. 4,คลองสามวา,ร่มทิพย์,13.849679,100.721473,0,14
2723,สขพ. 4,คลองสามวา,หทัยราษฎร์ 31,13.836448,100.719933,0,3
2724,สขพ. 4,คลองสามวา,นรินเรสสิเด้นท์,13.833483,100.719839,0,4
2725,สขพ. 4,คลองสามวา,พาโชคสัมมากร,13.8393121,100.726496,0,17
2726,สขพ. 4,คลองสามวา,รวมสุข 3,13.831712,100.725968,0,15
2727,สขพ. 4,คลองสามวา,พร้อมสุข 2,13.839315,100.726498,0,6
2728,สขพ. 4,คลองสามวา,สี่แยกกีบหมู,13.842015,100.713148,0,15
2729,สขพ. 4,คลองสามวา,เจริญทรัพย์,13.833455,100.7127,0,5
2730,สขพ. 4,คลองสามวา,เอื้ออาทรรามอินทรา 117,13.828739,100.712558,0,29
2731,สขพ. 4,คลองสามวา,คณาทรัพย์,13.826848,100.712586,0,19
2732,สขพ. 4,คลองสามวา,เจริญพัฒนา 3,13.8237139,100.71242,0,8
2733,สขพ. 4,คลองสามวา,แสงศรีตัดเจริญพัฒนา,13.835069,100.712615,0,4
2734,สขพ. 4,คลองสามวา,แสงศรี,13.834112,100.697894,0,17
2735,สขพ. 4,คลองสามวา,เพชรไพลิน,13.835026,100.704601,0,5
2736,สขพ. 4,คลองสามวา,ปั๊มบางจาก (พระยาสุเรนทร์),13.832192,100.69894,0,1
2737,สขพ. 4,คลองสามวา,อินทราวิว,13.830481,100.695866,0,9
2738,สขพ. 4,คลองสามวา,ชุมชนนีรชา,13.829595,100.699196,0,13
2739,สขพ. 4,คลองสามวา,ร่มเย็น 5,13.827302,100.699347,0,14
2740,สขพ. 4,คลองสามวา,มหาโชค,13.824435,100.700038,1,26
2741,สขพ. 4,คลองสามวา,แสนนคร,13.822976,100.699993,1,8
2742,สขพ. 4,คลองสามวา,เอวัณ,13.819192,100.698613,0,6
2743,สขพ. 4,คลองสามวา,ธีรวรรณ,13.821285,100.699532,1,15
2744,สขพ. 4,คลองสามวา,บำรุงสุข 3,13.835609,100.697239,0,5
2745,สขพ. 4,คลองสามวา,ตลาดพระยาสุเรนทร์,13.839386,100.69644,1,11
2746,สขพ. 4,คลองสามวา,ปัญญา - บริพัทร,13.84002,100.695747,1,9
2747,สขพ. 4,คลองสามวา,ซอยบุญมาปัญญากอล์ฟ,13.838035,100.691477,0,4
2748,สขพ. 4,คลองสามวา,หน้าโรงเรียนประชาราษฎร์,13.844299,100.696244,1,13
2749,สขพ. 4,คลองสามวา,โสมาภา,13.852516,100.693078,0,10
2750,สขพ. 4,คลองสามวา,สุเหร่าลำกระโหลก,13.843184,100.696448,0,3
2751,สขพ. 4,คลองสามวา,สี่แยกลำกระโหลก,13.840311,100.696678,0,10
2752,สขพ. 4,คลองสามวา,เอื้ออาทรถนนปัญญารามอินทรา,13.851525,100.701177,0,9
2753,สขพ. 4,คลองสามวา,ไกรสรณ์อนันต์,13.841487,100.702734,0,16
2754,สขพ. 4,คลองสามวา,เคหะรามอินทรา กม. 9,13.841668,100.704049,0,20
2755,สขพ. 4,คลองสามวา,สุเหร่าคลองหนึ่ง 11 - 13,13.842325,100.708009,0,24
2756,สขพ. 4,คลองสามวา,เสนาวิลล่า 4,13.862486,100.696808,0,29
2757,สขพ. 4,คลองสามวา,พระยาสุเรนทร์ 41 - 42,13.865123,100.692288,0,2
2758,สขพ. 4,คลองสามวา,หมู่บ้านเลิศอุบล,13.870801,100.690442,0,9
2759,สขพ. 4,คลองสามวา,ชุมชนไทยรามัญ (พระยาสุเรนทร์ 46),13.874766,100.688095,0,1
2760,สขพ. 4,คลองสามวา,หน้าวัดพระยาสุเรนทร์,13.873744,100.685368,0,12
2761,สขพ. 4,คลองสามวา,หมู่บ้านวงศกร 5,13.908932,100.694685,0,13
2762,สขพ. 4,คลองสามวา,หมู่บ้านวงศกร 5,13.908932,100.694685,0,22
2763,สขพ. 4,คลองสามวา,หมู่บ้านวงศกร 3,13.909906,100.704479,0,8
2764,สขพ. 4,คลองสามวา,ซอยหนองระแหง 1,13.906606,100.716526,0,2
2765,สขพ. 4,คลองสามวา,หมู่บ้าน เค.ซี. 8,13.896263,100.719411,0,6
2766,สขพ. 4,คลองสามวา,หมู่บ้าน เค.ซี. 7,13.901463,100.711636,0,2
2767,สขพ. 4,คลองสามวา,ปากซอยหทัยราษฎร์ 32,13.887629,100.722232,1,7
2768,สขพ. 4,คลองสามวา,เคซี - แป้นทอง,13.887051,100.717752,0,25
2769,สขพ. 4,คลองสามวา,หน้าโรงเรียนวัดแป้นทอง,13.885963,100.709256,0,3
2770,สขพ. 4,คลองสามวา,หมู่บ้านพร้อมพัฒน์ฮาบิเทีย,13.883205,100.710852,0,13
2771,สขพ. 4,คลองสามวา,เมืองประชา,13.876595,100.722081,0,10
2772,สขพ. 4,คลองสามวา,คลองสาม,13.878603,100.733213,0,12
2773,สขพ. 4,คลองสามวา,โรงเรียนสตรีวิทยา 2,13.909811,100.744126,0,5
2774,สขพ. 4,คลองสามวา,ไมตรีจิต,13.911557,100.746936,0,11
2775,สขพ. 4,คลองสามวา,ชุมชนเคหะคลอง 9,13.907695,100.790776,0,8
2776,สขพ. 4,คลองสามวา,หน้าวัดสุขใจ,13.86957,100.774194,0,1
2777,สขพ. 4,คลองสามวา,หน้าวัดบัวแก้ว,13.850475,100.732149,0,1
2778,สขพ. 4,คลองสามวา,หมู่บ้านอินทราวิว,13.837746,100.735415,1,1
2779,สขพ. 4,คลองสามวา,หมู่บ้านพนาสนธิ์ 7,13.836229,100.735484,0,4
2780,สขพ. 4,คลองสามวา,สุเหร่าแสนแสบ,13.828717,100.75735,0,2
2781,สขพ. 4,คลองสามวา,หมู่บ้านกฤษดานคร,13.834888,100.766848,0,11
2782,สขพ. 4,คลองสามวา,ปากทางเข้าแบนชะโด,13.848328,100.793697,0,1
2783,สขพ. 4,คลองสามวา,ปากทางเข้าวัดสุขใจ,13.859612,100.731887,0,6
2784,สขพ. 4,คลองสามวา,ตลาดหทัยมิตร,13.860359,100.722593,0,28
2785,สขพ. 4,คลองสามวา,พฤกษาทาวน์,13.831397,100.712458,0,5
2786,สขพ. 4,คลองสามวา,อาสารุ่งเรือง 1,13.84181,100.705008,0,30
2787,สขพ. 4,คลองสามวา,พนาสนธิ์ 8,13.83669,100.736016,0,8
2788,สขพ. 4,คลองสามวา,หน้าโรงเรียนคู้บอน,13.852657,100.673298,1,8
2789,สขพ. 4,คลองสามวา,ตลาดพัดเจ้ณี,13.838209,100.735519,0,3
2790,สขพ. 4,คลองสามวา,ม. อาลักษณ์ คู้บอน 38 - 40,13.857178,100.683085,0,2
2791,สขพ. 4,คลองสามวา,ซอยเกตุแก้ว,13.838719,100.710372,0,5
2792,สขพ. 4,สะพานสูง,โลตัส ถนนกรุงเทพกรีฑา,13.741779,100.681074,0,1
2793,สขพ. 4,สะพานสูง,ตลาดสดราษฎร์พัฒนา,13.768305,100.704823,0,18
2794,สขพ. 4,สะพานสูง,ศิรินเทพ โครงการ 2,13.775725,100.671646,0,5
2795,สขพ. 4,สะพานสูง,หมู่บ้านสัมมากร,13.7776,100.675234,0,112
2796,สขพ. 4,สะพานสูง,หมู่บ้านพฤษชาติ,13.779485,100.67927,0,40
2797,สขพ. 4,สะพานสูง,เขตสะพานสูง,13.768723,100.687086,0,31
2798,สขพ. 4,สะพานสูง,คลองจั่นวิลล่า 4,13.78549,100.689444,0,14
2799,สขพ. 4,สะพานสูง,หมู่บ้านธารารมณ์,13.787768,100.693402,0,31
2800,สขพ. 4,สะพานสูง,มิสทีน,13.792414,100.702213,0,101
2801,สขพ. 4,สะพานสูง,ปาร์คเวย์โฮม,13.768392,100.698814,0,30
2802,สขพ. 4,สะพานสูง,หมู่บ้านนักกีฬา,13.743917,100.695262,0,80
2803,สขพ. 4,สะพานสูง,ศิรินเทพ 9,13.771959,100.705672,0,3
2804,สขพ. 4,สะพานสูง,ซาลามัด,13.739921,100.688719,0,23
2805,สขพ. 4,สะพานสูง,ซี 4 บี 5,13.741692,100.682479,0,16
2806,สขพ. 4,สะพานสูง,วีว่าพาเลซ,13.774226,100.668973,0,8
2807,สขพ. 4,สะพานสูง,รามคำแหง 131,13.778374,100.675969,0,7
2808,สขพ. 4,สะพานสูง,วัดลาดบัวขาว,13.757781,100.697262,0,1
2809,สขพ. 4,สะพานสูง,โรงเรียนสมโภชกรุง ส.ทับช้าง,13.734209,100.691929,0,27
2810,สขพ. 4,สะพานสูง,บ้านม้าเกาะบน ซี 2,13.742307,100.676644,0,5
2811,สขพ. 4,สะพานสูง,รุ่งกิจวิลล่า 1,13.772894,100.666604,0,3
2812,สขพ. 4,สะพานสูง,รามคำแหง 124,13.780838,100.681033,0,10
2813,สขพ. 4,สะพานสูง,ศรีประจักษ์ ,13.789371,100.696342,0,19
2814,สขพ. 4,สะพานสูง,สุเหร่าซีรอ,13.76823,100.694643,0,2
2815,สขพ. 4,สะพานสูง,ซอยเสน่หา,13.743987,100.672523,0,5
2816,สขพ. 4,สะพานสูง,หมู่บ้านฐิติพร 1,13.774115,100.668834,0,1
2817,สขพ. 4,สะพานสูง,วังหนับ,13.768428,100.696916,0,7
2818,สขพ. 4,สะพานสูง,อัสสกาญจน์ ,13.78244,100.682874,0,2
2819,สขพ. 4,บึงกุ่ม,เคหะบางกะปิ 2,13.7845648,100.6507974,0,51
2820,สขพ. 4,บึงกุ่ม,ซอยเจริญกาญจน์,13.7834992,100.6670415,0,69
2821,สขพ. 4,บึงกุ่ม,ซอยทวีสุข,13.7790265,100.6606725,0,13
2822,สขพ. 4,บึงกุ่ม,ซอยบุญส่งโสพิศ,13.7890158,100.6516755,0,6
2823,สขพ. 4,บึงกุ่ม,ซอยปัฐวิกรณ์,13.8103569,100.6558837,0,43
2824,สขพ. 4,บึงกุ่ม,ซอยสหกรณ์,13.7945314,100.6702434,0,19
2825,สขพ. 4,บึงกุ่ม,ซอยสำนักสงฆ์,13.8168436,100.6554171,0,53
2826,สขพ. 4,บึงกุ่ม,เคหะบางกะปิ 2,13.7845648,100.6507974,0,29
2827,สขพ. 4,บึงกุ่ม,ซอยสุวรรณนิเวศน์ 1,13.7978522,100.6577712,0,21
2828,สขพ. 4,บึงกุ่ม,หน้าสำนักงานเขตบึงกุ่ม,13.7872672,100.6675379,0,55
2829,สขพ. 4,บึงกุ่ม,สินธนา (ซอยจำเป็น),13.7991869,100.6531875,0,13
2830,สขพ. 4,บึงกุ่ม,หมู่บ้านวังทองวิลล่า,13.7819258,100.6668801,0,4
2831,สขพ. 4,บึงกุ่ม,หมู่บ้านวังทองวิลเลจ 2,13.7816967,100.6647652,0,1
2832,สขพ. 4,บึงกุ่ม,ซ.หมู่บ้านเสริมมิตร ธนะสิน,13.8076248,100.6521156,0,12
2833,สขพ. 4,บึงกุ่ม,กาญจนาภิเษก,13.7888795,100.6479776,0,21
2834,สขพ. 4,บึงกุ่ม,หน้าสำนักงานเขตบึงกุ่ม,13.7872672,100.6675379,0,30
2835,สขพ. 4,บึงกุ่ม,เสรีไทย-ลุมพินีคอนโด,13.7744377,100.6601402,0,18
2836,สขพ. 4,บึงกุ่ม,คอนโดวัดพิชัย,13.7726799,100.6571989,0,5
2837,สขพ. 4,บึงกุ่ม,บางกอกบลูเลอร์วาร์ด,13.8198764,100.6616328,0,1
2838,สขพ. 4,บึงกุ่ม,จิตต์ภักดี,13.7993549,100.6448133,0,7
2839,สขพ. 4,บึงกุ่ม,ซอยพึ่งบุญ,13.790593,100.6507199,0,2
2840,สขพ. 4,บึงกุ่ม,ซอยโพธิ์แก้ว,13.801783,100.647853,0,57
2841,สขพ. 4,บึงกุ่ม,ซอยสมาคมแพทย์,13.8077466,100.6469247,0,89
2842,สขพ. 4,บึงกุ่ม,ซอยโอฬาร 2,13.7937402,100.64557,0,49
2843,สขพ. 4,บึงกุ่ม,ปากทางเข้าตลาดอินทรารักษ์,13.7940838,100.6493497,0,1
2844,สขพ. 4,บึงกุ่ม,ปากทางออกตลาดอินทรารักษ์,13.7932212,100.649615,0,1
2845,สขพ. 4,บึงกุ่ม,ศาลพระพรหมตลาดอินทรารักษ์,13.7942291,100.6516212,0,11
2846,สขพ. 4,บึงกุ่ม,สินธานี 1,13.8038822,100.6467162,0,12
2847,สขพ. 4,บึงกุ่ม,ซอยนวมินทร์ 85,13.7947557,100.6452458,0,3
2848,สขพ. 4,บึงกุ่ม,กาญจนาภิเษก,13.7888795,100.6479776,0,5
2849,สขพ. 4,บึงกุ่ม,ซอยสิงห์เสนีย์ 2,13.8296482,100.6552322,0,28
2850,สขพ. 4,บึงกุ่ม,ปากซอยรามอินทรา 40,13.8421901,100.6422989,0,114
2851,สขพ. 4,บึงกุ่ม,ปากซอยโรงพยาบาลสินแพทย์,13.8337702,100.663146,0,20
2852,สขพ. 4,บึงกุ่ม,เคหะชุมชนนวมินทร์,13.8220633,100.6532319,0,3
2853,สขพ. 4,บึงกุ่ม,ซอยทับเจริญ,13.8206353,100.651982,0,21
2854,สขพ. 4,บึงกุ่ม,ซอยปัญจมิตร 1,13.8308425,100.6612639,0,12
2855,สขพ. 4,บึงกุ่ม,ซอยปัญจมิตร 2,13.8271045,100.6612193,0,22
2856,สขพ. 4,บึงกุ่ม,ปากซอยนวลจันทร์,13.8278814,100.6397378,0,124
2857,สขพ. 4,บึงกุ่ม,ปากซอยสวัสดี (ม.ซื่อตรง),13.8254171,100.655052,0,21
2858,สขพ. 4,บึงกุ่ม,หน้าห้างโลตัส,13.7869875,100.6502232,0,9
2859,สขพ. 4,บึงกุ่ม,หมู่บ้านฉัตรเกล้า,13.8279653,100.6551412,0,5
2860,สขพ. 4,บึงกุ่ม,หมู่บ้านทรงนิภาคอนโด,13.8317007,100.6386321,0,3
2861,สขพ. 4,บึงกุ่ม,หมู่บ้านศรีนครพัฒนา 2,13.8220782,100.6578703,0,8
2862,สขพ. 4,บึงกุ่ม,หมู่บ้านอัมรินทร์นิเวศน์ 2,13.8287387,100.6614386,0,4
2863,สขพ. 4,บึงกุ่ม,หมู่บ้านเอื้อประชา,13.8283928,100.6446339,0,16
2864,สขพ. 4,บึงกุ่ม,หมู่บ้านธนะสิน 9,13.8241803,100.66281,0,6
2865,สขพ. 4,บึงกุ่ม,ซอยสิงห์เสนีย์ 2,13.8296482,100.6552322,0,9
2866,สขพ. 4,บึงกุ่ม,เลียบทางด่วนรามอินทรา,13.7901825,100.6099288,0,6
2867,สขพ. 4,บึงกุ่ม,เคหะธานี 2,13.8357925,100.6416917,0,11
2868,สขพ. 4,บึงกุ่ม,ส.น.โคกคราม,13.8299327,100.6479185,0,10
2869,สขพ. 4,บึงกุ่ม,โพธิ์สุวรรณ,13.8330945,100.6383943,0,26
2870,สขพ. 4,บึงกุ่ม,เคหะธานี 2/1,13.8325592,100.6461216,0,11
2871,สขพ. 4,บึงกุ่ม,หมู่บ้านเอื้อประชา,13.8283928,100.6446339,0,18
2872,สขพ. 4,บึงกุ่ม,รัชดา-รามอินทรา,13.818599,100.6460161,0,8
2873,สขพ. 4,มีนบุรี,ดี. ดี. แมนชั่น,13.8107857,100.7216645,0,10
2874,สขพ. 4,มีนบุรี,บ้านมีนบุรี,13.8083283,100.7204134,0,8
2875,สขพ. 4,มีนบุรี,ตลาดใหม่มีนบุรี,13.8138397,100.7276788,0,24
2876,สขพ. 4,มีนบุรี,มีนเรสซิเด้นซ์,13.8129266,100.7217267,0,24
2877,สขพ. 4,มีนบุรี,ตลาดเก่ามีนบุรี,13.8115323,100.7296675,0,27
2878,สขพ. 4,มีนบุรี,ชมทรัพย์,13.808438,100.7216369,0,7
2879,สขพ. 4,มีนบุรี,สวนเฉลิมพระเกียรติ ร. 9,13.813246,100.732157,0,6
2880,สขพ. 4,มีนบุรี,สน. มีนบุรี,13.8154085,100.7348941,0,12
2881,สขพ. 4,มีนบุรี,ธนาคารกรุงเทพ,13.8121807,100.7283002,0,21
2882,สขพ. 4,มีนบุรี,ต้นไทร,13.8130194,100.7316233,0,1
2883,สขพ. 4,มีนบุรี,พี. วี. แมนชั่น,13.8139276,100.724883,0,3
2884,สขพ. 4,มีนบุรี,ทหารไทย,13.8145149,100.7221058,0,39
2885,สขพ. 4,มีนบุรี,มีนบุรีเพลส,13.8133699,100.7231885,0,13
2886,สขพ. 4,มีนบุรี,สุขเนตร,13.8148196,100.724145,0,22
2887,สขพ. 4,มีนบุรี,จตุจักร 2,13.813207,100.7259188,0,25
2888,สขพ. 4,มีนบุรี,จตุจักร 2,13.813207,100.7259188,0,21
2889,สขพ. 4,มีนบุรี,จตุพร,13.8140545 ,100.7320674,0,20
2890,สขพ. 4,มีนบุรี,เซเว่น,13.8133961,100.7286517,0,16
2891,สขพ. 4,มีนบุรี,มามีนคอนโด,13.8111255,100.719644,0,21
2892,สขพ. 4,มีนบุรี,จัสโก้,13.8131858,100.7222858,0,8
2893,สขพ. 4,มีนบุรี,ตลาดใหม่มีนบุรี,13.8138397,100.7276788,0,27
2894,สขพ. 4,มีนบุรี,ธนาคารออมสิน,13.72198,100.780897,0,27
2895,สขพ. 4,มีนบุรี,ตาลเดี่ยว,13.8110895,100.7259467,0,22
2896,สขพ. 4,มีนบุรี,วนาทิพย์,13.815365,100.7264638,0,37
2897,สขพ. 4,มีนบุรี,มามีนคอนโด,13.8111255,100.719644,0,14
2898,สขพ. 4,มีนบุรี,จารุพงศ์,13.8256772,100.7414074,0,5
2899,สขพ. 4,มีนบุรี,พนาสนธิ์ 4,13.829994,100.7401749,0,4
2900,สขพ. 4,มีนบุรี,หมู่บ้านลีลา - พนาสนธิ์,13.8373626,100.7354095,0,6
2901,สขพ. 4,มีนบุรี,หมอสุชาติ,13.8230868,100.7417989,0,5
2902,สขพ. 4,มีนบุรี,ไปรษณีย์มีนบุรี,13.8206098,100.7424191,0,7
2903,สขพ. 4,มีนบุรี,ไพศาล,13.815294,100.7168779,0,16
2904,สขพ. 4,มีนบุรี,บิ๊กซี สุวินทวงศ์,13.8170184,100.7198152,0,31
2905,สขพ. 4,มีนบุรี,มาร์คแลนด์,13.8167001,100.7285835,0,26
2906,สขพ. 4,มีนบุรี,นกน้อย,13.8057854,100.8215056,0,15
2907,สขพ. 4,มีนบุรี,น้องนัดพบ,13.814206,100.7924309,0,11
2908,สขพ. 4,มีนบุรี,เรือนจำมีนบุรี,13.818692,100.7314019,0,5
2909,สขพ. 4,มีนบุรี,สะพานสามวา,13.8194523,100.7380932,0,2
2910,สขพ. 4,มีนบุรี,การไฟฟ้ามีนบุรี,13.8156423,100.7461229,0,1
2911,สขพ. 4,มีนบุรี,อันนูรอยด์,13.8068825,100.7570603,0,14
2912,สขพ. 4,มีนบุรี,คลองสี่วังเล็ก,13.8135055,100.7683395,0,27
2913,สขพ. 4,มีนบุรี,บ้านเกาะนอก,13.8182745,100.7776644,0,10
2914,สขพ. 4,มีนบุรี,เคหะสุวินทวงศ์,13.8145302,100.7905246,0,27
2915,สขพ. 4,มีนบุรี,ทองสงวน,13.8131826,100.7936179,0,18
2916,สขพ. 4,มีนบุรี,ฟลอร่าวิลล์,13.8066984,100.8009157,0,20
2917,สขพ. 4,มีนบุรี,บึงใหญ่,13.7767412,100.778584,0,8
2918,สขพ. 4,มีนบุรี,แยกร่มเกล้า - รามคำแหง,13.8108926,100.7358813,0,3
2919,สขพ. 4,มีนบุรี,มีนประสาท,13.8096059,100.7291566,0,24
2920,สขพ. 4,มีนบุรี,ป้ายชุมทาง,13.8152741,100.7411457,0,5
2921,สขพ. 4,มีนบุรี,เคหะรามคำแหง,13.7678868,100.6540173,0,52
2922,สขพ. 4,มีนบุรี,เคหะรามคำแหง,13.7678868,100.6540173,0,50
2923,สขพ. 4,มีนบุรี,ปรีชา 10,13.7994033,100.7266925,0,15
2924,สขพ. 4,มีนบุรี,สามัคคีธรรม,13.8000423,100.7257276,0,14
2925,สขพ. 4,มีนบุรี,ปรีชา 9,13.7984024,100.7255554,0,13
2926,สขพ. 4,มีนบุรี,คุ้มราษี,13.7977509,100.724459,0,13
2927,สขพ. 4,มีนบุรี,หมู่บ้านรื่นฤดี,13.7969771,100.7229959,0,5
2928,สขพ. 4,มีนบุรี,หมู่บ้านสุภาวัลย์,13.7962145,100.7215492,0,17
2929,สขพ. 4,มีนบุรี,วัดบางเพ็งใต้,13.7980227,100.7112044,0,4
2930,สขพ. 4,มีนบุรี,ธารากร ซอย 6,13.7968706,100.7148383,0,12
2931,สขพ. 4,มีนบุรี,ธารากร ซอย 4,13.79511,100.7127141,0,33
2932,สขพ. 4,มีนบุรี,เพอร์เฟค,13.7938733,100.7107908,0,28
2933,สขพ. 4,มีนบุรี,หมู่บ้านบัวขาว,13.7929357,100.7222067,0,17
2934,สขพ. 4,มีนบุรี,พาร์คเวย์ชาเลต์,13.7993007,100.7292284,0,17
2935,สขพ. 4,มีนบุรี,โลตัส รามคำแหง,13.8068929,100.7251616,0,4
2936,สขพ. 4,มีนบุรี,พระยาสุเรนทร์,13.8301782,100.6991236,0,90
2937,สขพ. 4,มีนบุรี,รามอินทรา 117,13.8158101,100.7051171,0,29
2938,สขพ. 4,มีนบุรี,คูคต,13.8203487,100.7073517,0,5
2939,สขพ. 4,มีนบุรี,ลักษมี,13.8134007,100.7141881,0,9
2940,สขพ. 4,มีนบุรี,พิมานมีน,13.81708,100.7141556,0,21
2941,สขพ. 4,มีนบุรี,ซื่อตรงคอนโด,13.8140489,100.7158928,0,9
2942,สขพ. 4,มีนบุรี,ชุ่มฉ่ำ,13.816108,100.7155969,0,32
2943,สขพ. 4,มีนบุรี,พิมานมีน,13.81708,100.7141556,0,55
2944,สขพ. 4,มีนบุรี,รามอินทรา 86,13.8111317,100.7113736,0,11
2945,สขพ. 4,มีนบุรี,ประทานสุข,13.8042229,100.7136825,0,3
2946,สขพ. 4,มีนบุรี,แฟลตบางชัน,13.8046253,100.7092489,0,43
2947,สขพ. 4,มีนบุรี,ธนาคารกรุงไทย,13.8051112,100.7096205,0,48
2948,สขพ. 4,มีนบุรี,อินโดทัย,13.8098294,100.7138408,0,5
2949,สขพ. 4,มีนบุรี,สหยูเนี่ยน,13.8047077,100.7105606,0,12
2950,สขพ. 4,มีนบุรี,สินอนันต์,13.809306,100.7184293,0,13
2951,สขพ. 4,มีนบุรี,เสรีไทย 68,13.7979318,100.6719736,0,3
2952,สขพ. 4,มีนบุรี,แก้วสวัสดิ์,13.8259914,100.7204836,0,23
