id,name,lat,long,police,road,district,description
3056,สนามหลวง (กรมศิลปากร),13.75298061,100.4913786,ชนะสงคราม,หน้าพระธาตุ,พระนคร,
3057,สนามหลวง (ตรงข้ามมหาวิทยาลัยธรรมศาสตร์),13.75685742,100.4925621,ชนะสงคราม,หน้าพระธาตุ,พระนคร,
3058,สนามหลวง (ตรงข้ามวัดมหาธาตุ),13.75413861,100.491862,ชนะสงคราม,หน้าพระธาตุ,พระนคร,
3059,วัดพระแก้ว (ท่าช้าง) (ป้ายหาย),13.75230818,100.489818,ชนะสงคราม,หน้าพระลาน,พระนคร,
3060,สนามหลวง (ตรงข้ามวัดพระแก้ว) (ป้ายหาย),13.752515,100.491813,ชนะสงคราม,หน้าพระลาน,พระนคร,
3061,วัดพลับพลาชัย,13.746063,100.513245,พลับพลาไชย 1,หลวง,ป้อมปราบศัตรูพ่าย,
3062,โรงพยาบาลกลาง (ฝั่งถนนหลวง),13.747289,100.509074,พลับพลาไชย 1,หลวง,ป้อมปราบศัตรูพ่าย,
3063,ตลาดเทิดไท,13.697477,100.85189,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3064,ตรงข้ามบ้านคามิลเลี่ยนเพื่อเด็กพิการ,13.701402,100.84499,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3065,บริษัทแครี่บอย,13.709285,100.824359,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3066,โรงเรียนแสงหิรัญวิทยา (ป้ายหาย*),13.713386,100.812959,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3067,ตรงข้ามสถานีตำรวจนครบาลจรเข้น้อย (ป้ายหาย*),13.721121,100.793013,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3068,ตรงข้ามแยกประชาพัฒนา (ป้ายหาย*),13.71988464,100.7958592,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3069,ตรงข้ามหมู่บ้านสุภาวัลย์,13.71915343,100.7982896,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3070,ตรงข้ามโรงเรียนแสงหิรัญวิทยา(ป้ายหาย),13.713309,100.813774,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3071,ตรงข้ามบริษัทแครี่บอย,13.709444,100.824502,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3072,บ้านคามิลเลี่ยนเพื่อเด็กพิการ,13.701524,100.845314,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3073,ตรงข้ามตลาดเทิดไท,13.697552,100.852145,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3074,หมู่บ้านเอื้ออาทรลาดกระบัง (ป้ายหาย*) **ไม่ตรงมติ,13.717519,100.801986,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3075,ตรงข้ามหมู่บ้านเอื้ออาทรลาดกระบัง (ป้ายหาย*) **ไม่ตรงมติ,13.718001,100.801458,จรเข้น้อย,หลวงแพ่ง,ลาดกระบัง,
3076,การบินไทยหลานหลวง,13.756311,100.507036,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3077,ตรงข้ามการบินไทยหลานหลวง,13.756468,100.507314,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3078,ตรงข้ามสำนักงานคณะกรรมการพัฒนาการเศรษฐกิจและสังคมแห่งชาติ (ซอยหลานหลวง 10),13.756493,100.514229,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3079,ตรงข้ามวัดแคนางเลิ้ง,13.75643283,100.5113801,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3080,วัดแคนางเลิ้ง,13.756565,100.511604,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3081,สำนักงานคณะกรรมการพัฒนาการเศรษฐกิจและสังคมแห่งชาติ (ตรงข้ามซอยหลานหลวง 10),13.75662,100.51461,นางเลิ้ง,หลานหลวง,ป้อมปราบศัตรูพ่าย,
3082,บ้านมนังคสิลา (ตรงข้ามโรงพยาบาลมิชชั่น),13.75686586,100.5189878,นางเลิ้ง,หลานหลวง,ดุสิต,
3083,โรงพยาบาลมิชชั่น (ตลาดมหานาค),13.75702182,100.5189998,นางเลิ้ง,หลานหลวง,ดุสิต,
3084,ตรงข้ามโรงพยาบาลศิริราช,13.757091,100.483178,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3085,วัดระฆังโฆสิตาราม,13.753559,100.48363,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3086,ตลาดใหญ่บ้านขมิ้น,13.75164066,100.4837086,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3087,ตรงข้ามตลาดใหญ่บ้านขมิ้น (ซอยอรุนอมรินทร์ 29) (ป้ายหาย),13.75163987,100.483514,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3088,ตรงข้ามวัดระฆังโฆสิตาราม,13.753311,100.483453,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3089,ซอยอรุณอัมรินทร์ 39,13.764541,100.48282,บางยี่ขัน,อรุณอมรินทร์,บางกอกน้อย,
3090,ซอยอรุณอัมรินทร์ 41,13.76651255,100.4837387,บางยี่ขัน,อรุณอมรินทร์,บางกอกน้อย,
3091,ซอยอรุณอัมรินทร์ 28,13.76724797,100.4847859,บางยี่ขัน,อรุณอมรินทร์,บางกอกน้อย,
3092,กองเรือเล็ก (โรงเรียนอนุบาลธรรมภิรักษ์ธนบุรี),13.764697,100.483133,บางยี่ขัน,อรุณอมรินทร์,บางกอกน้อย,
3093,โรงพยาบาลศิริราช,13.75714597,100.4832958,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3094,ตรงข้ามวัดอรุณ (ซอยอรุณอมรินทร์11),13.743863,100.486417,บางกอกใหญ่,อรุณอมรินทร์,บางกอกใหญ่,
3095,กรมพลาธิการทหารเรือ(อรุณอัมรินทร์) (ป้ายหาย),13.74794769,100.4843454,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3096,วัดเครือวัลย์วรวิหาร,13.745865,100.485341,บางกอกใหญ่,อรุณอมรินทร์,บางกอกใหญ่,
3097,วัดอรุณ,13.74356037,100.4867764,บางกอกใหญ่,อรุณอมรินทร์,บางกอกใหญ่,
3098,ตรงข้ามวัดเครือวัลย์วรวิหาร,13.745951,100.485126,บางกอกใหญ่,อรุณอมรินทร์,บางกอกใหญ่,
3099,ตรงข้ามกรมพลาธิการทหารเรือ(อรุณอัมรินทร์),13.74840823,100.4839972,บางกอกน้อย,อรุณอมรินทร์,บางกอกน้อย,
3100,ทีเอส อพาร์ทเมนท์ (ซอยอรุณอมรินทร์ 47),13.770863,100.487816,บางยี่ขัน,อรุณอมรินทร์,บางพลัด,
3101,ตรงข้ามวัดอมรคีรี (ซอยอรุณอมรินทร์ 51),13.77284127,100.4899493,บางยี่ขัน,อรุณอมรินทร์,บางพลัด,
